userName,userLocation,userDescription,isUserVerified,date,text,source
SMOKER | SOL,,,False,2022-09-10 19:20:34+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo @realmadrid,Twitter for iPhone
🇳🇱Carlos E. Racancoj🇬🇹,Quetzaltenango (Xela); GT,"Dios en mi vida, padre de una bebita y C.P.A., 🇳🇱 Xela de mi ❤️...",False,2022-09-10 19:11:44+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo ver al @FCBarcelona_es sin problemas #ViscaBarca,Twitter for iPhone
SP,Guatemala,"I drink too much and that’s an issue, but I’m ok",False,2022-09-10 19:10:56+00:00,@Tigo_GT ViX+ y La Liga están en Tigo #FutbolConTigo Barcelona!,Twitter for Android
Rodrigo,Ciudad de Guatemala.,,False,2022-09-10 19:03:59+00:00,@Tigo_GT Creo que ahora si ya no tiene sentido continuar con #SKY,Twitter for iPhone
Enrique,,,False,2022-09-10 19:02:51+00:00,"Vix+ y La Liga están en Tigo #FutbolConTigo 
@FCBarcelona_es 🔴🔵 gracias por el mes gratis luego dicen que te era costo de 45 al mes @Tigo_GT",Twitter for Android
Enrique,,,False,2022-09-10 19:01:33+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo 
@FCBarcelona_es 🔴🔵 gracias por el mes gratis luego dicen que te era costo de 45 al mes",Twitter for Android
Jose G.,GtMaya,,False,2022-09-10 18:58:36+00:00,"@Tigo_GT Todo lo están acaparando y todo es de paga, cuánta gente no puede disfrutar del fútbol. Por agradecimiento y fidelidad de millones de usuarios deberían pasar la Liga española sin paga.",Twitter for iPhone
PrismaWolf10,Guatemala,Capaz de conquistar el Asia con tal de no bajarme del caballo.,False,2022-09-10 18:57:49+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo Atlético de Madrid,Twitter for Android
La Mabbie a secas...,¿eterna primavera?,"Café mañanero, un libro, tulipanes, kiwis y mi sabrosa cama.",False,2022-09-10 18:56:10+00:00,Pinche @Tigo_GT y pinche @BancoAzteca https://t.co/OXIx6Chn8b,Twitter for Android
Đαяшıи,"Quetzaltenango, Guatemala ",,False,2022-09-10 18:52:05+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo  @FCBarcelona_es   🔵🔴🔵🔴,Twitter for Android
Totosh,Guatemala. ,,False,2022-09-10 18:37:46+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo @realmadrid,Twitter for iPhone
Billy The Favorite🇬🇹💞,Guatemala,"Amante de la Pizza🍕.
Loco pero buena gente.
Intentando ser Altruista.
Lucas 1:37: Porque nada es imposible para DIOS.",False,2022-09-10 18:37:05+00:00,@cornefran @Tigo_GT Si creo que será mejor.. que mala señal nos tiro 🙃🙃🙃🙃🙃🙃🙃,Twitter for Android
Helder Chavez,GUATEMALA,"Soy Comunicador Social y Publicista Profesional, disfruto mi carrera, me gusta estar siempre en comunicación con todos mis amigos. Amo a Dios.",False,2022-09-10 18:31:33+00:00,@perica_bimbo @LaLiga @Tigo_GT Cuánto cobran mijo???,Twitter for iPhone
Corne,Guatemala,Ingeniería industrial. Aprendiendo de mis errores para no volver a cometerlos. Nacido para ganar.,False,2022-09-10 18:30:21+00:00,@SoyFavorito @Tigo_GT Mejor aquí https://t.co/nuDOPGgFqB,Twitter Web App
Pavel Arellano,,,False,2022-09-10 18:29:02+00:00,"@Tigo_GT @diaco_gt La semana pasada más de dos días sin servicio de internet residencial, y desde ayer seguimos sin señal. Señores de TIGO su eslogan de la señal más grande, les queda grande!!!",Twitter for iPhone
Halva,,,False,2022-09-10 18:26:21+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo
@FCBarcelona_es",Twitter for Android
Javier Vásquez,,,False,2022-09-10 18:25:25+00:00,@Tigo_GT  De primero arreglar mi Internet ya que solo dicen es a nivel nacional y no solucionan nada.,Twitter for Android
Cindy Quan🇬🇹,"Chimaltenango,Guatemala",Amo La Vida Amo My Trabajo Amo My Familia Creo en Dios💪🙏🌈👫👨‍👩‍👧‍👧,False,2022-09-10 18:21:43+00:00,@Tigo_GT Buenas Tardes fijese que en mi casa tengo cable recargable de antena pero yo quiero saber si puedo instalar o como activar  el canal de la liga? Perdone?,Twitter for Android
KrisTiaN ROSALES,Guatemala,"Hermosa la vida, feliz, vivir la vida, política, universidad, deporte, alegría, coyuntura social-política nacional e internacional, animales, paz mental.",False,2022-09-10 18:21:34+00:00,@Tigo_GT Vix+ y la Liga están en Tigo #FutbolConTigo Real Madrid.!!!,Twitter for Android
³¹,502 ,"Dios.
ENAMORADO de @CremasOficial, el único grande de Guatemala.

Le caigo mal a puro pendejo. 

Escribo de todo.

NO SOY APARICIO. 🙄",False,2022-09-10 18:13:59+00:00,@Edgarmazgt @juliocrivera @Tigo_GT Pasa lo mismo,Twitter for Android
Edwin Chuy,Guatemala,"Discípulo de Jesus, amo la justicia y la verdad.",False,2022-09-10 18:11:06+00:00,"@Tigo_GT un fiasco, para cobrar super rápidos, sin embargo llevamos más de 12 horas sin servicio de nada, y lo único que hacen es responde que no saben cuando regresará el servicio. Hojala hagan el descuento respectivo.
Así las empresas del tercer mundo.
#0proteccionalconsumidor",Twitter for Android
Gaby Cuque,,,False,2022-09-10 18:07:05+00:00,"@Tigo_GT Yo bajo una estrella por ti
Te traigo la luna hasta aquí
Prometo mil noches sin fin
Pa' que tú me quieras a mí
#SigueLaMúsica",Twitter for Android
Gaby Cuque,,,False,2022-09-10 18:05:42+00:00,"@Tigo_GT Cómo me dolió dejarte
No pusiste de tu parte
Por ahí me dijeron que andas sola por la vida
No sé si tú pienses en mí todavía #SigueLaMúsica",Twitter for Android
Gaby Cuque,,,False,2022-09-10 18:05:16+00:00,"@Tigo_GT Desde El Día Que Te Vi, Yo Supe Que Eras Para Mi
Aunque No Estés Conmigo Aquí, Yo Sé Que Allá No Eres Feliz (Suele Suceder) #SigueLaMúsica 🤞🏻💙",Twitter for Android
Gaby Cuque,,,False,2022-09-10 18:04:25+00:00,"@Tigo_GT Quiero decirte que te amo
Que a pesar que pasa el tiempo, más te extraño
Que sigo solo y que tu ausencia me hace daño
Sé que yo te fallé
Pero siempre estaré (Te Amo) #SigueLaMúsica 🤩🤞🏻",Twitter for Android
soy el Chato 😁,,😒  Mi cuenta anterior fue suspendida,False,2022-09-10 18:02:14+00:00,@alevita79 @Tigo_GT Esta aplicación quizás te ayude https://t.co/lwv13CEd1Q,Twitter for Android
EliMari, Hogwarts,"""Que aquí no es bueno el que ayuda, si no el que no Jode acuérdese""
R.A, D.A
11:11🌟",False,2022-09-10 18:02:10+00:00,@Tigo_GT Cuando para TV satelital?☹️☹️😭,Twitter Web App
Billy The Favorite🇬🇹💞,Guatemala,"Amante de la Pizza🍕.
Loco pero buena gente.
Intentando ser Altruista.
Lucas 1:37: Porque nada es imposible para DIOS.",False,2022-09-10 17:58:58+00:00,"Ey @Tigo_GT y aún así quieren cobrar Q45.00 más al mes .. pero no sé mira bien, asi ha estado la mayor parte del tiempo ..... https://t.co/koFbfP4XjI",Twitter for Android
Henry Giovanni,,,False,2022-09-10 17:57:28+00:00,@Tigo_GT Como 3 minutos atrasados pero buena señal eso si,Twitter for Android
💙 Mar 💙,Guatemala ,"Solo por hoy, para toda la vida... Bendito Dios hoy son 9 años sin consumir...
23/05 💙👊🏼  Voy por más años, pase lo que pase!!",False,2022-09-10 17:56:52+00:00,@Tigo_GT Mi caja ni si quiera tira señal 😢😢 hay que llamar o que hay que hacer??,Twitter for Android
Ludy Lima,,,False,2022-09-10 17:51:52+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo Real Madrid.,Twitter for Android
Jorge Lima,,"Aficionado los mejores clubs del mundo💙❤💙
Visca Barça, Comunicaciones 🤍👻⚽
27/01/2020 👫💞",False,2022-09-10 17:50:33+00:00,"@Tigo_GT deberían de arreglas su retraso en la señal de más de 1 minuto, con los partidos de LaLiga. Si no, no valdrá la pena pagar Q45 🙂",Twitter for Android
Luis Robledo,Guatemala de la Asunción,Me divierto comentando.   Observador de la realidad nacional.    Pura gana de fregar la pita...  Esperanzado en una mejor Guatemala  #hater de los políticos,False,2022-09-10 17:48:26+00:00,@Tigo_GT jajajaja Ya salió el peine!  nada es gratis en la vida!,Twitter Web App
Nelson,,,False,2022-09-10 17:45:58+00:00,"@alevita79 @Tigo_GT Una liga mundial 🤣😂🤣😂🤣😂  pues entonces cancele y deje de quejarse en tuiter 😂🤣😂🤣😂, seguro al mundo  le importa más su puta queja  que el fut 😂🤣😂🤣 hágale.",Twitter for iPhone
🔨 Martillita 🔨 7 oficios 14 necesidades,"La Verde Verapaz, Guatemala. ","Escribo Tuiter porque quiero.
Entrepeneur 😎
Mis marcas @Rabin_One
Ventas,Blusas, zapatos típicos y todo lo que se me ocurra.
Pase adelante 👉",False,2022-09-10 17:33:00+00:00,"@Chatitopablito1 @Tigo_GT Eso si.... veré que hago.
Gracias!!",Twitter for Android
🔨 Martillita 🔨 7 oficios 14 necesidades,"La Verde Verapaz, Guatemala. ","Escribo Tuiter porque quiero.
Entrepeneur 😎
Mis marcas @Rabin_One
Ventas,Blusas, zapatos típicos y todo lo que se me ocurra.
Pase adelante 👉",False,2022-09-10 17:32:34+00:00,"@N_jacobo @Tigo_GT Y a mi que me importa una puta liga mundial? Yo pago Internet por el estudio de mi hija y entrenamiento sano para todos, no para indiotizarme con 22 pelones tras una pelota.",Twitter for Android
Eswin Pineda,Guatemala,Músico Adorador,False,2022-09-10 17:32:21+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo FC Barcelona,Twitter for Android
🎸Samy⚽,,Siempre luchando por la vida 😎💯,False,2022-09-10 17:32:19+00:00,Felicidades @Tigo_GT por transmitir la @LaLiga 🥳💯,Twitter for Android
Mago Gandalfito,,,False,2022-09-10 17:30:25+00:00,@Tigo_GT ViX+ y La Liga están en Tigo #FutbolConTigo @FCBarcelona,Twitter for Android
mora morataya,,Quedate conmigo,False,2022-09-10 17:29:41+00:00,Lamentable el servicio de @Tigo_GT,Twitter for Android
Mago Gandalfito,,,False,2022-09-10 17:28:59+00:00,@Tigo_GT ViX+ y La Liga están en Tigo #FutbolConTigo FC Barcelona,Twitter for Android
Pamela Andrea,,Freelancer GT,False,2022-09-10 17:27:46+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo mi equipo favorito es Real Madrid,Twitter Web App
soy el Chato 😁,,😒  Mi cuenta anterior fue suspendida,False,2022-09-10 17:26:42+00:00,@alevita79 @Tigo_GT Podrías investigar si alguien esta robandote. Ya hay aplicaciones para hakear la clave del wifi,Twitter for Android
Narciso,,"#ForçaBarça
#NoAlPopulismo",False,2022-09-10 17:26:23+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo / FC Barcelona,Twitter for Android
Manolo Tock,,,False,2022-09-10 17:25:41+00:00,@Tigo_GT quería ver el partido de la liga española y se ve todo pixeleado https://t.co/aMlUIrUclu,Twitter for iPhone
Gabo,Guatemala,"Ingeniero civil, amante de los deportes, siempre planeando algo qué hacer. Lo que creas, lo puedes lograr si te esfuerzas.#FCBarcelona #ElectronicMusic",False,2022-09-10 17:21:04+00:00,El Internet de @Tigo_GT ayer y hoy sin aparecer. Y nada que lo restablecen. Pésimo.,Twitter for Android
"Lola🇬🇹 NAM SAY 🐨, SEXY NUKIM 🔥OT⁷ 💜",Guatemala,Si no eres Only largo de acá 😘,False,2022-09-10 17:19:41+00:00,@TigoElSalvador @Tigo_GT Quisiera pero no puedo crusarme de país a país 😅 pero gracias por sus deseos a nuestro líder #RM en su cumpleaños 💜💜💜 Borahae 💜💜,Twitter for Android
Jose,Ciudad de Guatemala,"Estudio comunicación para llegar a narrar deportes, Los deportes son una pasión, un estilo de vida...",False,2022-09-10 17:17:44+00:00,@ottiobarsa @Tigo_GT Así es... https://t.co/aQoEhtLq8w,Twitter for Android
Licenciado Fran 🎃,"Malvinas Argentinas, Argentina","Bayern 🏆🏆🏆🏆🏆🏆 
#DiegoEterno 🔟
@Argentina 🇦🇷                                                                      
Experto en todo",False,2022-09-10 17:14:49+00:00,@Tigo_GT Esos Q45 incluyen estadísticas inventadas? 🤔,Twitter for Android
Marito,El Imperio del Terror,EneAmigo del Mundo,False,2022-09-10 17:13:18+00:00,@astronironauta @Tigo_GT Uno espera eso de claro o del igss pero graaaan puta! Ese maje que me atendió se esmero tratarme pura verga,Twitter for Android
Marito,El Imperio del Terror,EneAmigo del Mundo,False,2022-09-10 17:02:24+00:00,Servicio al cliente más pura verga el que tenes @Tigo_GT,Twitter for Android
Nelson,,,False,2022-09-10 17:01:58+00:00,@alevita79 @Tigo_GT Pero ya viene la liga y el mundial,Twitter for iPhone
Alejandro Escobar,"Coatepeque, Guatemala.","“Nunca pares, nunca te conformes, hasta que lo bueno sea mejor y lo mejor excelente. Fe y Actitud Siempre...",False,2022-09-10 17:01:56+00:00,Y mañana a las 6am para ver mi #RealMadrid desde mi cama 😁 gracias @Tigo_GT 🤩🤩🤩,Twitter for Android
Tercer Tiempo GT,Guatemala,Un programa deportivo DIFERENTE. Hecho por y para amantes del deporte. Somos el único medio comprometido con el fútbol femenino nacional.,False,2022-09-10 17:00:45+00:00,"TIGO SE LUCIÓ 📺
Poder ver @LaLiga en Guatemala 🤩

@Tigo_GT @TigoSportsGt 👏🏽

@VIX + canal 1 / 701",Twitter for iPhone
Luis Alfredo Figueroa,,"Apasionado del futbol.
Guatemalteco de Corazon
🇬🇹🇬🇹🇬🇹",False,2022-09-10 16:57:25+00:00,@jenniszgomez @Tigo_GT Ya lo active y ni asi me aparecen,Twitter for Android
Christian Morales,Guatemala,Soli deo Gloria 🙌🏻🙏🏻,False,2022-09-10 16:54:48+00:00,Gracias @Tigo_GT por la Liga española ...!! Que excelente..💯💯💯💯💯👍🏻👍🏻👍🏻,Twitter for Android
Carlos alfredo Borrayo flores,,mi sinceridad deportes y apego a la famila,False,2022-09-10 16:53:06+00:00,@alevita79 @Tigo_GT Tan caro 600 al mes,Twitter for Android
Darth Morpheus,,,False,2022-09-10 16:50:36+00:00,Siempre conectado? Van 3 noches que cortan el servicio por mas de 8 horas. Creo que eso ya amerita descuento en la factura de todos los afectados! @Tigo_GT https://t.co/9KVjXv6TRL,Twitter for Android
⃝⃒⃤ LaNessa ⃝⃒⃤,De todo el mundo (GT) ,El fut mi pasión - Real Madrid el mejor equipo del mundo - Bunbury mi maestro - Carácter de la verga - Rock al 100% - Si les gusta bueno y si no CHÚPENLA! ⚽️🎸,False,2022-09-10 16:50:19+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo gracias por tan grande satisfacción porque así puedo ver a mi @realmadrid sin problemas 🤩🫶🏼🤍 #HalaMadrid,Twitter for iPhone
Tigo El Salvador,El Salvador,¡Pasate a la red móvil de Tigo y viví la pasión más grande del mundo en la #RedDeLosSalvadoreños! ⚽️⚡️,True,2022-09-10 16:46:44+00:00,@PAVIMENTOSA19 @Tigo_GT # #Army esperamos que tus deseos para RM se cumplan💜 ¡Vení a visitarnos!,Zendesk
Dҽnnis Guerra,Chiquimula / Guatemala City,"Asesor Jurídico Laboralista, Músico Baterista y Percusionista 🥁🎵, Funcionario Público 🇬🇹📚 y Próximamente Abogado y Notario 👔🖋! Dios es Grande 🙏 !",False,2022-09-10 16:44:18+00:00,Gracias @Tigo_GT @TigoSportsGt por hacer de mi sábado un día Genial ⚽️🔵🔴🇬🇹 Barça 🔥 https://t.co/WK0iLUbbQ9,Twitter for iPhone
JD Guzman,Guatemala,soy un joven muy amante al deporte..... naaaaaa mejor el ANIME,False,2022-09-10 16:39:59+00:00,@juanlo4788 @Tigo_GT Llevo más de 5 meses luchando para que me borren de sus sistema por qué me siguen llegando facturas a mi nombre y yo ya nada que ver con ellos,Twitter for Android
Drebin,Guatemala,,False,2022-09-10 16:39:47+00:00,@Tigo_GT Se puede acceder por el celular al contenido?,Twitter for Android
Tercer Tiempo GT,Guatemala,Un programa deportivo DIFERENTE. Hecho por y para amantes del deporte. Somos el único medio comprometido con el fútbol femenino nacional.,False,2022-09-10 16:39:08+00:00,"HOMENAJE PARA EL SALVADOREÑO 🇸🇻 “MÁGICO” GONZÁLEZ ⚽️ POR EL CADIZ EN EL #112 #aniversario 

YA SE JUEGA LA #Liga @Tigo_GT @TigoSportsGt 📺
Cádiz 🆚 Barcelona 

Jorge Alberto González Barillas, más conocido como “Mágico González” https://t.co/OZjBoFcowt",Twitter for iPhone
JD Guzman,Guatemala,soy un joven muy amante al deporte..... naaaaaa mejor el ANIME,False,2022-09-10 16:38:11+00:00,@juanlo4788 @Tigo_GT No te metas a este servicio primo por qué después son malísimo y ni te responden tus quejas,Twitter for Android
"Lola🇬🇹 NAM SAY 🐨, SEXY NUKIM 🔥OT⁷ 💜",Guatemala,Si no eres Only largo de acá 😘,False,2022-09-10 16:37:19+00:00,"@TigoElSalvador @Tigo_GT y tu pa cuando vas a apoyar a ARMY 🥺🥺💜💜 PORFIS SI, SI, SIIIIIIII🥺💜🙏🙏🙏",Twitter for Android
Anthony Montenegro,,,False,2022-09-10 16:36:58+00:00,@Tigo_GT Yo tengo cable analogo y vi en el canal 01 y no salio nada,Twitter for Android
Javi,,,False,2022-09-10 16:33:32+00:00,@Tigo_GT Están dos minutos atrasados,Twitter for iPhone
Lucas,,,False,2022-09-10 16:31:11+00:00,@Tigo_GT Para los usuarios de la antena tigo en que canal se pueden ver los partidos de la liga?,Twitter for Android
Sofia Recinos,Guatemala,🕊 ig:sofiarecinoss,False,2022-09-10 16:30:42+00:00,"@Tigo_GT Cuando te reías, me encantaba
Y yo como loco, perdido en tu mirada
Ese beso que nos dimos en la noche mientras bailabas #SigueLaMusica 💜",Twitter for iPhone
Sofia Recinos,Guatemala,🕊 ig:sofiarecinoss,False,2022-09-10 16:30:35+00:00,"@Tigo_GT Cuando te reías, me encantaba
Y yo como loco, perdido en tu mirada
Ese beso que nos dimos en la noche mientras bailabas #SigueLaMusica 💛",Twitter for iPhone
Sofia Recinos,Guatemala,🕊 ig:sofiarecinoss,False,2022-09-10 16:30:27+00:00,"@Tigo_GT Cuando te reías, me encantaba
Y yo como loco, perdido en tu mirada
Ese beso que nos dimos en la noche mientras bailabas #SigueLaMusica 💝",Twitter for iPhone
Sofia Recinos,Guatemala,🕊 ig:sofiarecinoss,False,2022-09-10 16:29:13+00:00,"@Tigo_GT Cuando te reías, me encantaba
Y yo como loco, perdido en tu mirada
Ese beso que nos dimos en la noche mientras bailabas #SigueLaMusica ❤️‍🩹",Twitter for iPhone
Sofia Recinos,Guatemala,🕊 ig:sofiarecinoss,False,2022-09-10 16:29:07+00:00,"@Tigo_GT Cuando te reías, me encantaba
Y yo como loco, perdido en tu mirada
Ese beso que nos dimos en la noche mientras bailabas #SigueLaMusica 🤍",Twitter for iPhone
Sofia Recinos,Guatemala,🕊 ig:sofiarecinoss,False,2022-09-10 16:28:43+00:00,"@Tigo_GT Cuando te reías, me encantaba
Y yo como loco, perdido en tu mirada
Ese beso que nos dimos en la noche mientras bailabas #SigueLaMusica 🥰",Twitter for iPhone
Sofia Recinos,Guatemala,🕊 ig:sofiarecinoss,False,2022-09-10 16:28:20+00:00,"@Tigo_GT Cuando te reías, me encantaba
Y yo como loco, perdido en tu mirada
Ese beso que nos dimos en la noche mientras bailabas #SigueLaMusica 🫶🏻",Twitter for iPhone
LeonelAnime,,,False,2022-09-10 16:28:17+00:00,@Tigo_GT Vix+ y la liga están en Tigo #FutbolConTigo @FCBarcelona_es,Twitter for Android
Mario Narváez,Nicaragua,,False,2022-09-10 16:24:36+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo.
¡Real Madrid! #FutbolConTigo",Twitter for Android
Francisco Anzueto,GT,Dios es amor y sin Él nada soy. #sports #geek #dev #android #tech #photo #travel - solo se necesita una pequeña chispa⚡🔥,False,2022-09-10 16:24:31+00:00,Tigo activo La Liga española a través de Vix+ y ahora fichan a @jerofreixas con este anuncio. Ya solo me queda pedirles @Tigo_GT @TigoSportsGt que traigan la obra con @josdecabo a Guate 🙏🏼 aprovechen que estarán en El Salvador pronto para negociarlo 😅 https://t.co/dNXZ5Y9Gzj,Twitter for Android
mynor ivan mendez ti,Guatemala,,False,2022-09-10 16:24:27+00:00,@Tigo_GT Exelente ví Sevilla Español nítido ahora será ver cómo se miran los de elite Barsa Madrid si se miran bien me quedo más si pasan del mundial exelente espero no se trabe la señal como las demás aplicaciones valdrá la pena para mí pagar lo que se tendrá que cobrar.,Twitter for Android
𝔹𝕒𝕕𝕄𝕖𝕕𝕚𝕔𝕚𝕟𝕖,De Guatemala a Guatepeor.,"Guatemala es bella, lo que es pura mierda es su gente y más aún los malditos que nos gobiernan.",False,2022-09-10 16:22:29+00:00,@_Futbolero_ Vix+ La Liga esta en Tigo #FutbolConTigo  @Tigo_GT,Twitter for Android
